ppm	X1	X2	X3	X4	X5	X6
8.07702	15.76	-9.754	112.204	67.617	98.79	-27.959
8.07659	-53.385	17.376	72.557	-16.163	15.344	-57.536
8.07616	-29.926	-34.081	38.389	106.718	-129.005	-150.589
8.07574	-21.974	1.05	-95.727	199.275	36.876	-23.969
8.07531	-90.278	32.61	-70.788	54.005	79.571	-27.875
8.07488	26.162	20.446	-66.387	86.096	8.06	-90.163
8.07446	141.968	24.078	-79.861	-110.587	-42.577	22.057
8.07403	119.818	57.488	-45.043	-25.542	-66.649	41.546
8.0736	37.325	155.329	-151.275	103.821	-94.445	-0.033
8.07318	104.461	71.606	-162.038	44.507	23.591	73.604
8.07275	136.669	21.602	-118.743	33.39	-105.806	21.684
8.07233	69.217	-120.515	-15.734	45.343	-7.958	-79.02
8.0719	26.417	83.651	-75.18	-44.871	-36.01	1.222
8.07147	-106.786	65.566	34.391	31.183	28.42	203.287
8.07105	66.942	9.132	112.243	48.615	152.372	171.179
8.07062	181.339	-190.415	69.493	-54.646	194.625	69.551
8.07019	123.732	-103.877	23.652	-69.174	81.651	27.446
8.06977	-49.458	-75.495	101.22	9.417	-117.387	47.432
8.06934	20.268	38.711	76.687	8.032	-39.771	-43.903
8.06891	54.258	166.445	111.86	-13.149	116.819	-30.06
8.06849	109.411	219.584	130.149	-74.15	158.751	-30.932
8.06806	30.64	120.374	54.298	-197.575	-13.06	-68.277
8.06763	73.005	222.278	-17.097	-179.652	-93.541	-179.701
8.06721	3.041	37.445	-119.826	-62.867	8.258	-249.47
8.06678	112.688	-140.603	-110.383	30.608	-103.304	-38.476
8.06636	181.833	-117.944	-9.664	70.291	28.601	-130.059
8.06593	76.154	-39.024	33.429	-30.687	-89.595	4.061
8.0655	126.627	75.979	47.559	-49.261	-25.742	-18.14
8.06508	50.547	-5.814	-156.723	24.74	-13.402	-139.416
8.06465	-44.306	3.908	-207.085	89.318	-131.966	-96.939
8.06422	-68.841	-70.666	-49.099	122.732	-127.557	-124.989
8.0638	-24.722	-63.788	53.213	-68.756	-93.813	-75.414
8.06337	7.255	106.45	11.185	-166.026	-1.736	-122.091
8.06294	82.148	118.212	-92.084	-102.737	42.358	-85.431
8.06252	74.178	133.861	-157.095	-194.003	-89.8	113.01
8.06209	-11.88	108.64	-170.236	-275.963	-105.399	175.781
8.06167	-22.668	-0.074	-176.259	-263.788	-111.636	9.663
8.06124	-7.792	-100.813	-65.191	82.019	-177.189	-51.061
8.06081	-26.178	-54.598	34.267	104.035	-99.616	-161.932
8.06039	10.718	75.227	-63.74	-104.503	-217.516	-47.214
8.05996	-51.295	23.774	-142.925	-82.909	-16.813	8.985
8.05953	61.718	72.156	-48.368	-13.084	64.591	-183.963
8.05911	63.795	39.357	148.621	60.839	-15.207	-201.541
8.05868	40.711	-205.471	147.115	111.823	10.943	-131.802
8.05825	115.143	-220.384	51.628	21.177	164.624	-72.646
8.05783	168.229	-110.294	-31.602	77.021	89.584	-70.407
8.0574	173.145	-8.696	-19.043	40.844	105.685	-11.719
8.05698	183.219	-42.465	-99.506	-10.041	-74.519	-29.38
8.05655	118.626	131.917	-135.803	0.586	64.384	-70.263
8.05612	81.778	148.926	-0.397	-44.431	159.719	33.633
8.0557	-32.515	-100.408	-65.073	-35.794	112.733	-0.549
8.05527	-52.399	-112.487	-0.094	78.601	-30.395	85.664
8.05484	-10.424	-201.362	61.258	142.076	-39.46	65.433
8.05442	-0.333	-232.683	120.815	223.379	6.679	-65.06
8.05399	-58.791	-118.346	143.41	107.372	150.631	-0.784
8.05356	-67.622	-16.138	98.763	111.214	-51.067	-6.841
8.05314	-66.871	-14.228	84.777	134.053	-83.704	81.616
8.05271	9.911	-46.703	69.612	39.591	75.837	131.297
8.05229	-9.119	-141.77	-98.106	-17.059	32.954	10.064
8.05186	-46.362	-119.546	-37.781	-110.228	10.35	-44.38
8.05143	-26.14	-52.603	-113.808	-4.342	-183.493	-16.12
8.05101	-95.684	-1.645	-157.39	-3.694	-84.14	-18.549
8.05058	62.427	-64.713	-55.131	-129.136	-24.046	53.816
8.05015	30.761	-43.27	-2.974	-16	-37.851	175.009
8.04973	-47.851	36.41	23.017	3.136	-46.916	115.458
8.0493	-72.701	48.281	46.957	-90.068	-58.083	-159.299
8.04887	15.766	15.513	-28.701	20.994	22.89	-114.623
8.04845	128.184	-82.406	-60.774	77.819	-75.538	-58.155
8.04802	131.081	-3.078	-57.507	-42.893	-83.624	-69.285
8.04759	102.819	125.328	80.017	91.162	75.51	-31.769
8.04717	126.594	76.418	8.72	22.112	106.754	-183.468
8.04674	170.727	-75.178	-1.951	-19.732	86.613	-180.442
8.04632	99.326	-118.675	26.201	-119.638	147.586	-59.574
8.04589	61.951	-27.533	-4.457	-169.835	28.241	-87.793
8.04546	4.726	2.314	32.867	-105.134	-1.823	-104.836
8.04504	-141.984	-104.21	-10.449	-45.631	34.813	-149.937
8.04461	-101.299	39.699	176.105	-83.677	-54.4	-27.982
8.04418	-56.901	112.89	35.648	-36.738	59.657	222.308
8.04376	0.715	177.297	-72.883	-81.5	142.887	161.132
8.04333	-142.065	61.27	126.196	-155.138	145.311	-69.453
8.0429	-17.165	96.457	82.902	-119.127	65.193	158.3
8.04248	43.612	97.077	58.51	-117.31	200.116	272.492
8.04205	57.461	172.403	-46.16	-51.763	42.549	184.557
8.04163	68.192	256.612	15.176	-79.349	104.842	144.427
8.0412	14.138	118.436	35.111	-43.069	102.988	-108.517
8.04077	-100.293	58.037	87.786	-125.879	-128.146	-182.048
8.04035	-196.505	-12.19	78.137	69.854	-137.335	0.211
8.03992	-66.078	-40.025	85.148	162.968	-58.092	-74.591
8.03949	-83.07	14.402	5.242	1.368	123.049	70.587
8.03907	-66.925	65.686	-23.697	-58.801	173.339	-31.585
8.03864	-52.515	-27.308	-60.314	98.531	53.098	-142.5
8.03821	-72.155	-94.508	-116.3	-14.418	-149.29	-148.678
8.03779	21.337	-0.34	-147.477	-17.415	-105.615	-113.311
8.03736	116.1	46.342	-226.541	83.656	-162.739	-8.612
8.03694	109.411	-17.15	-188.307	37.763	-126.24	44.139
8.03651	92.509	21.305	-14.059	-28.649	-108.041	-16.7
8.03608	-93.734	73.313	8.899	-94.031	-78.638	-32.294
8.03566	-61.059	181.575	10.101	-86.095	-90.375	18.642
8.03523	10.625	114.965	-9.742	-82.633	13.487	-90.097
8.0348	71.281	187.596	-43.605	-178.891	48.696	-79.757
8.03438	44.956	166.978	-181.305	-138.974	95.001	6.985
8.03395	105.838	63.167	-121.16	56.552	69.926	-8.552
8.03352	49.82	-13.993	-44.782	115.798	-42.848	-158.954
8.0331	70.248	16.025	-46.874	140.008	-185.13	-87.121
8.03267	85.41	-10.854	6.488	82.781	-144.365	-100.066
8.03225	38.21	-80.01	13.212	99.113	-155.234	-120.904
8.03182	-16.356	-108.737	-43.2	127.982	-154.184	-101.313
8.03139	-34.134	-126.985	-48.061	138.806	-149.949	-144.507
8.03097	-36.522	-93.7	129.246	18.764	-100.313	-183.082
8.03054	-12.146	-158.311	57.641	130.572	-23.869	-143.794
8.03011	-40.83	27.047	-18.966	113.174	53.153	-161.143
8.02969	113.602	19.022	40.389	109.632	97.062	-78.187
8.02926	55.831	-45.604	140.157	48.568	-35.851	56.616
8.02883	-61.616	-89.372	157.211	39.848	27.677	115.651
8.02841	-2.552	50.919	20.88	62.716	37.912	40.11
8.02798	-27.051	154.379	69.622	-42.053	104.977	78.464
8.02755	-61.781	102.031	-0.928	-166.399	59.501	1.231
8.02713	-82.315	309.771	-97.306	-46.038	-26.93	51.45
8.0267	-90.18	233.218	55.206	-51.307	-139.562	-58.863
8.02628	35.935	155.389	-33.655	-154.802	79.689	-49.476
8.02585	162.115	8.018	-10.477	-70.323	57.709	-26.855
8.02542	78.804	-103.234	-112.212	11.121	-84.974	16.534
8.025	53.399	-131.886	-211.51	12.649	-57.47	131.023
8.02457	140.936	14.279	-26.164	68.952	32.364	164.748
8.02414	-6.693	-5.153	43.832	96.182	19.469	106.095
8.02372	-3.042	93.258	28.863	-29.029	-111.44	66.01
8.02329	22.574	102.825	56.647	-82.735	-225.301	-51.002
8.02286	3.757	147.43	12.122	60.163	-167.707	-116.676
8.02244	16.136	133.148	53.831	33.949	-1.768	-112.138
8.02201	78.664	80.148	10.936	55.061	40.383	4.441
8.02159	39.45	52.63	-41.342	129.934	-35.245	54.537
8.02116	-11.274	22.246	-86.292	24.418	12.4	36.941
8.02073	61.42	90.044	-133.564	-36.068	-42.355	144.953
8.02031	96.559	-80.88	-64.951	74.342	-181.776	175.455
8.01988	90.06	-105.213	21.67	-2.592	-337.136	-41.215
8.01945	138.188	-88.611	12.686	113.347	-249.448	-10.658
8.01903	123.548	-219.987	-65.407	58.797	-59.401	-106.912
8.0186	-94.857	-79.708	-33.374	-51.594	-89.471	-96.436
8.01817	28.331	-18.515	86.341	32.987	-59.309	-36.049
8.01775	-63.297	2.293	87.155	-9.497	-202.634	84.68
8.01732	-41.229	-4.75	111.008	27.54	-198.97	-52.524
8.0169	-113.116	25.765	41.273	-24.224	-254.073	-42.887
8.01647	-15.269	3.138	-126.419	21.709	-200.901	-148.195
8.01604	-2.294	61.503	-181.519	-76.503	-222.387	-145.81
8.01562	-71.565	54.347	-152.327	49.243	-37.274	51.14
8.01519	-167.913	-78.876	-165.976	42.081	-0.784	250.347
8.01476	-236.257	-15.506	-43.958	-133.379	-111.807	179.949
8.01434	-81.05	12.37	53.403	-146.701	-82.164	95.646
8.01391	-5.334	-65.456	32.542	-137.358	-17.457	-35.903
8.01348	23.13	39.872	68.202	-136.232	33.713	-171.942
8.01306	-91.167	-7.27	46.674	-80.402	-3.951	35.437
8.01263	11.986	-163.825	-166.695	-48.111	63.78	8.606
8.0122	135.513	-122.337	-38.701	-174.431	-87.044	-21.41
8.01178	187.288	-20.584	-25.774	-83.182	-147.494	-86.558
8.01135	174.516	52.155	-67.083	-9.474	-109.156	-100.436
8.01093	4.589	14.504	3.926	13.859	15.875	-49.944
8.0105	-36.91	28.04	-33.285	14.485	-109.228	61.411
8.01007	-68.074	12.305	-73.393	55.312	23.756	192.344
8.00965	-17.734	-6.853	104.609	-71.408	145.247	230.36
8.00922	-25.621	-23.402	20.764	-135.633	88.079	265.264
8.00879	-128.192	-81.582	85.62	-128.558	235.746	100.958
8.00837	-60.6	-42.053	166.63	-92.175	173.608	67.347
8.00794	89.641	101.338	87.971	32.307	-22.439	68.589
8.00751	59.903	134.441	61.019	-68.362	-24.011	156.177
8.00709	44.526	41.838	-6.782	-45.511	195.962	106.668
8.00666	-67.176	89.588	-28.727	23.57	161.997	24.309
8.00624	-4.555	-13.031	94.554	74.279	171.23	4.037
8.00581	-18.315	-220.831	182.622	14.585	13.084	-74.974
8.00538	62.428	-190.171	122.488	-31.752	37.715	56.915
8.00496	188.296	-235.605	110.915	-55.793	47.75	84.321
8.00453	53.7	-236.474	120.74	1.979	80.341	-3.582
8.0041	-113.673	-18.235	24.029	92.301	25.673	-113.516
8.00368	-78.579	111.366	59.126	199.225	-41.76	-122.323
8.00325	43.363	57.586	74.613	67.123	134.157	43.298
8.00282	140.549	123.289	60.885	64.58	43.435	176.122
8.0024	-59.399	210.017	13.266	-25.439	-0.273	150.894
8.00197	-123.314	89.296	99.535	120.572	3.206	105.375
8.00155	-229.419	32.426	314.317	116.12	37.379	118.176
8.00112	-122.404	50.38	51.187	82.709	92.593	85.597
8.00069	121.453	-176.528	40.055	24.322	71.739	253.38
8.00027	66.308	-347.902	39.834	-73.521	-3.506	134.106
7.99984	166.364	-296.521	140.682	-157.008	57.068	20.956
7.99941	107.714	-174.772	170.651	-74.765	56.178	124.494
7.99899	8.657	-98.479	151.249	23.371	15.406	39.863
7.99856	135.329	-61.853	52.191	61.373	2.21	29.459
7.99813	57.487	40.884	58.226	-19.252	-5.897	46.227
7.99771	-78.469	165.438	60.924	2.559	-47.324	102.324
7.99728	-5.877	269.584	4.947	-81.025	-62.369	-153.743
7.99686	43.054	226.048	-99.984	-70.754	40.159	-85.51
7.99643	41.3	132.959	-30.576	-49.678	-5.973	52.332
7.996	-128.571	60.575	-13.995	-30.082	-94.497	-138.025
7.99558	-222.945	94.354	112.814	-112.905	-38.638	-173.283
7.99515	-100.004	94.816	22.767	-112.699	35.636	-40.25
7.99472	-76	52.789	31.94	-116.379	-3.36	-35.603
7.9943	-53.317	-123.971	-37.432	67.896	-69.099	72.967
7.99387	-147.514	-119.153	-176.099	104.982	-103.403	-89.415
7.99344	-157.727	-38.269	-64.564	150.536	-4.851	-16.645
7.99302	-44.326	-157.52	-71.738	54.183	66.377	-4.635
7.99259	37.89	-148.909	-51.185	-16.088	-72.865	26.226
7.99216	-39.731	-113.195	97.469	79.031	-126.743	-119.548
7.99174	37.552	-115.26	86.133	108.948	16.75	-130.284
7.99131	-62.316	-93.017	6.584	-114.782	-16.595	-99.82
7.99089	117.516	-103.18	23.905	-109.499	-90.498	-66.369
7.99046	103.322	-52.905	94.148	0.74	35.501	-101.44
7.99003	-139.434	-110.484	68.371	71.784	-68.555	-63.62
7.98961	-248.957	-215.982	9.622	84.923	17.548	51.467
7.98918	-33.077	-125.869	-27.417	47.848	-93.128	205.485
7.98875	46.468	-32.434	-15.474	57.45	-146.614	28.263
7.98833	57.311	61.137	-19.725	98.213	-100.522	147.799
7.9879	83.528	124.46	-80.09	24.793	-200.609	178.375
7.98747	150.369	94.363	50.003	22.33	-122.067	73.562
7.98705	125.994	-81.669	-82.47	16.515	-88.493	-33.982
7.98662	18.638	84.488	-144.168	-6.34	12.124	-9.357
7.9862	36.347	66.575	-1.176	-101.623	87.009	2.985
7.98577	124.741	-19.628	-27.661	-47.376	44.83	96.107
7.98534	54.187	-33.106	161.321	12.186	-150.707	55.561
7.98492	46.621	-88.773	126.098	-95.227	-151.786	2.099
7.98449	26.521	8.545	-33.819	-120.328	-4.234	60.127
7.98406	-51.492	-75.169	70.861	-195.933	38.056	65.908
7.98364	-50.744	6.194	115.241	-109.591	82.363	-48.03
7.98321	-232.574	-72.829	18.172	-42.519	143.77	-141.76
7.98278	-51.136	-11.499	-51.213	-7.753	36.469	-129.331
7.98236	6.876	254.772	30.97	11.849	-85.159	-79.89
7.98193	13.275	262.771	79.737	29.951	79.225	-48.379
7.98151	-140.717	205.71	-30.731	150.209	96.485	46.908
7.98108	-71.506	60.26	-45.012	53.331	132.033	61.362
7.98065	43.959	73.588	68.112	89.451	140.025	45.472
7.98023	185.27	84.376	61.401	112.32	87.187	-93.21
7.9798	216.693	1.048	110.454	26.379	7.655	-68.638
7.97937	-5.555	-130.873	74.856	116.812	3.579	-73.466
7.97895	9.972	-76.643	63.25	114.927	9.761	-90.337
7.97852	46.053	-32.794	22.532	25.269	-99.344	-55.644
7.97809	-54.585	-13.756	-31.602	48.166	72.375	144.059
7.97767	-96.287	-88.123	28.297	52.628	138.848	102.419
7.97724	-50.284	-14.599	-46.33	39.402	39.877	-46.879
7.97681	-5.861	85.55	-86.798	-66.351	25.946	-23.606
7.97639	-35.768	70.72	54.698	18.874	82.617	-74.195
7.97596	-25.709	202.705	89.43	5.077	35.074	-41.423
7.97554	119.8	313.779	34.911	47.066	6.948	-140.543
7.97511	-0.254	276.301	58.406	40.086	-38.294	32.645
7.97468	45.466	102.716	-3.575	51.043	-103.853	12.557
7.97426	75.264	-12.662	-49.902	-45.463	41.987	61.908
7.97383	135.81	-81.554	-53.056	-16.496	183.114	98.198
7.9734	189.102	-70.637	3.659	-26.334	82.791	-117.071
7.97298	145.801	-76.028	29.848	16.387	133.805	-220.355
7.97255	35.442	0.627	3.637	116.515	64.198	-151.082
7.97212	33.897	120.374	-42.082	74.577	33.23	-43.548
7.9717	-3.163	66.556	19.751	40.656	-50.593	118.497
7.97127	-50.201	-16.997	82.018	89.872	-66.595	80.836
7.97085	61.528	-0.532	115.46	110.579	72.504	48.094
7.97042	89.171	-74.314	83.355	8.301	87.45	-146.804
7.96999	23.288	-115.074	55.511	-14.5	101.931	-139.179
7.96957	-104.202	121.622	-92.105	89.835	55.728	6.386
7.96914	-191.968	82.842	-140.908	164.973	-62.812	95.944
7.96871	-256.627	109.523	36.138	27.225	-89.18	2.414
7.96829	-113.706	34.535	21.448	-59.426	-211.735	15.817
7.96786	-110.058	-59.584	-95.585	-167.261	-212.654	28.361
7.96743	34.823	-93.413	-206.676	-99.105	92.459	116.537
7.96701	102.511	-92.374	-174.899	0.989	147.395	124.08
7.96658	-128.632	56.815	-28.297	4.133	-82.295	84.982
7.96616	-39.685	-74.379	-28.649	-88.907	18.225	94.011
7.96573	52.96	-197.531	-107.758	15.958	76.06	58.237
7.9653	-36.094	-124.062	36.918	-93.781	3.6	-127.63
7.96488	91.047	-97.755	57.17	-64.199	7.417	-38.518
7.96445	243.088	-99.52	-105.874	26.948	34.161	-90.26
7.96402	118.702	-90.679	-145.748	16.744	-79.064	-124.703
7.9636	-56.149	71.451	0.237	-15.004	-124.82	-13.465
7.96317	-59.121	151.956	206.029	104.493	-51.69	-45.526
7.96274	5.137	196.981	142.579	130.278	162.874	-182.455
7.96232	89.747	192.019	62.033	-30.205	61.786	-228.553
7.96189	-94.025	74.361	51.505	-164.551	-7.886	-45.605
7.96147	-105.759	-166.497	7.961	-118.339	35.699	16.273
7.96104	-55.138	-23.25	-31.195	-45.88	22.185	97.936
7.96061	-83.471	155.888	-32.254	32.448	32.611	175.104
7.96019	-241.52	11.181	42.017	116.23	26.91	103.69
7.95976	-271.563	-12.608	17.855	69.047	150.021	34.661
7.95933	-180.068	5.081	-158.889	-60.451	178.788	147.266
7.95891	-169.806	1.81	-115.39	-113.159	222.577	187.75
7.95848	-148.058	-44.919	-32.533	-111.823	161.892	135.231
7.95805	37.429	2.366	59.085	-59.578	115.904	78.259
7.95763	75.115	34.236	138.034	-82.819	102.335	91.426
7.9572	28.05	-92.603	74.696	-101.445	-18.479	-22.163
7.95677	78.455	-81.996	-14.573	-13.977	76.935	-28.929
7.95635	102.523	-57.056	20.756	22.82	96.156	-42.766
7.95592	97.802	-9.233	37.911	-156.887	130.13	-69.947
7.9555	40.892	17.822	52.463	-174.35	87.358	-46.892
7.95507	3.501	66.251	57.179	-141.095	20.102	-28.363
7.95464	-120.337	139.796	-23.002	-59.131	-51.648	57.467
7.95422	-62.706	157.156	25.645	-167.058	-113.641	91.6
7.95379	117.875	143.695	131.577	-83.944	-16.781	127.624
7.95336	215.96	-41.38	116.657	36.133	-90.641	24.898
7.95294	248.144	-17.878	-26.322	103.839	90.457	-161.375
7.95251	157.878	89.814	-107.938	42.208	2.058	-150.505
7.95208	15.262	50.24	23.309	132.735	-105.517	-59.652
7.95166	-1.033	81.671	-5.634	85.114	-99.967	-26.561
7.95123	-94.078	-72.533	-108.747	46.293	25.88	-73.426
7.95081	-119.072	-57.128	-108.036	140.42	-9.955	-222.851
7.95038	-23.417	43.187	-93.487	36.878	-128.008	-22.78
7.94995	-64.158	62.24	-3.222	-10.831	-22.599	141.649
7.94953	-13.227	3.277	-36.409	-81.032	42.959	200.854
7.9491	-15	-112.83	-156.562	72.543	-17.982	179.103
7.94867	-100.607	157.565	-39.222	56.201	-66.506	56.211
7.94825	-106.205	188.214	81.521	-48.579	-25.383	-77.038
7.94782	-14.036	70.526	106.457	-107.245	-17.464	-68.842
7.94739	55.718	22.887	-7.88	25.171	152.579	42.433
7.94697	19.119	-6.534	-29.722	24.795	79.849	110.588
7.94654	93.951	18.682	37.962	-10.906	11.272	52.498
7.94612	204.478	-51.621	-49.61	150.969	-174.875	-55.611
7.94569	300.449	-19.18	-9.117	87.243	-134.895	-169.58
7.94526	236.184	-119.355	33.306	125.957	13.768	-113.142
7.94484	66.148	11.543	65.002	190.57	-4.18	51.624
7.94441	154.969	-76.243	-11.359	-53.288	-59.221	-119.581
7.94398	78.235	-142.662	35.816	-167.955	-106.145	-258.998
7.94356	-53.969	-137.888	58.568	-0.641	33.47	-212.849
7.94313	-19.311	-202.847	187.754	-39.207	45.436	-271.663
7.9427	-66.449	-197.966	182.194	-145.852	-15.219	-13.92
7.94228	-82.046	-68.788	264.888	-152.531	-117.005	100.31
7.94185	-104.644	58.757	168.058	-108.758	68.895	64.249
7.94142	-214.696	48.016	72.024	-77.036	130.084	-37.888
7.941	-43.637	57.859	60.236	-75.407	-0.388	-81.117
7.94057	-41.039	17.359	-3.782	29.079	-45.748	-98.733
7.94015	-97.441	-84.641	10.618	42.979	-181.55	-34.751
7.93972	-33.535	-76.664	-36.029	-57.692	-87.921	7.256
7.93929	-26.125	-65.597	48.462	-14.769	-80.503	55.327
7.93887	-30.892	-101.909	118.688	38.208	-144.516	90.927
7.93844	-61.239	-248.594	51.758	-8.212	-94.732	113.058
7.93801	-11.222	-216.888	36.179	-56.054	-80.779	83.855
7.93759	79.936	-63.943	-6.717	-59.248	-51.12	17.7
7.93716	55.777	-124.558	-3.304	23.516	-110.96	83.165
7.93673	-1.33	-36.7	-83.606	121.383	65.986	111.638
7.93631	-51.721	-51.788	17.436	110.182	116.723	71.131
7.93588	-59.359	-36.362	71.003	96.701	-38.916	-24.258
7.93546	9.056	-9.326	-14.909	148.282	141.785	36.291
7.93503	26.392	4.719	-5.655	164.39	101.17	55.238
7.9346	52.488	-85.32	35.319	144.014	59.262	15.829
7.93418	-83.555	4.873	-58.552	22.501	102.948	-80.491
7.93375	-147.121	-10.369	-106.597	152.824	68.32	-133.427
7.93332	-152.17	-15.085	15.789	206.938	64.107	-113.626
7.9329	-168.13	126.015	-131.885	146.164	91.48	-128.97
7.93247	-161.8	65.286	-164.37	106.16	42.317	-116.326
7.93204	-114.65	149.773	-17.617	174.631	-91.599	43.06
7.93162	3.22	200.797	-175.922	104.841	28.903	53.819
7.93119	76.113	192.77	-228.937	83.848	50.135	-37.281
7.93077	-38.523	113.875	-86.68	95.885	-38.787	-119.352
7.93034	-39.791	213.415	135.482	54.971	48.4	-140.154
7.92991	-45.171	194.056	-92.867	201.053	-74.541	-80.151
7.92949	-19.941	104.748	-172.316	13.538	-213.374	190.668
7.92906	51.359	21.17	-115.348	55.204	-163.067	237.546
7.92863	48.392	-103.553	-45.317	9.061	-16.281	60.854
7.92821	-48.661	-58.632	-73.978	67.983	-5.154	-66.252
7.92778	24.839	-87.922	-45.886	48.279	-67.266	-167.514
7.92735	-17.824	-0.856	-98.504	24.209	-36.396	-212.838
7.92693	-109.623	-64.278	-107.945	-13.769	-26.446	-220.284
7.9265	-129.085	-27.452	-69.391	-87.749	-172.914	-91.257
7.92608	70.481	192.345	73.541	40.752	-98.306	-130.433
7.92565	174.524	151.282	119.007	42.441	-32.091	-4.742
7.92522	37.214	98.951	30.937	-30.668	-19.195	45.255
7.9248	143.912	264.844	-50.944	-70.216	-101.924	-37.668
7.92437	175.299	124.8	-19.631	-59.726	-90.506	-305.816
7.92394	284.997	-10.468	72.373	-84.098	56.118	-256.127
7.92352	43.301	-127.524	24.492	-40.925	-197.126	-62.21
7.92309	-20.508	-162.995	18.645	43.688	-78.652	-109.69
7.92266	-14.185	-61.982	-34.247	48.938	-4.557	52.471
7.92224	-15.682	-24.403	-63.813	106.782	52.089	115.908
7.92181	-227.258	-102.012	15.662	129.69	-10.745	140.128
7.92138	-244.873	-81.605	56.132	-3.549	-87.268	179.058
7.92096	-106.078	-55.587	7.288	12.249	-208.962	215.549
7.92053	-21.891	-120.678	-100.815	65.605	-2.91	225.913
7.92011	88.966	-185.341	-144.227	-118.197	-25.187	199.448
7.91968	-58.641	-119.254	-149.889	-103.103	-63.07	-5.942
7.91925	60.816	-16.381	-73.629	-135.147	1.063	-7.183
7.91883	93.179	-71.343	-57.245	-109.088	45.816	-87.483
7.9184	52.218	118.568	-86.992	-157.18	-37.373	19.733
7.91797	171.564	175.344	-8.124	-86.155	22.576	102.752
7.91755	162.592	50.979	-4.839	-101.911	268.743	92.065
7.91712	105.401	5.381	-23.852	-95.231	99.35	139.99
7.91669	85.444	88.95	37.422	-135.651	127.779	-20.575
7.91627	90.398	14.993	51.902	-95.334	109.275	15.521
7.91584	-0.169	-9.677	17.9	-133.51	51.16	130.25
7.91542	85.023	-130.822	-11.396	-247.558	61.891	68.711
7.91499	47.378	-69.168	20.965	-150.301	25.941	-25.816
7.91456	49.028	69.528	91.328	-228.422	-6.233	-108.668
